Hash,Message,Parent Hashes,Is Merge Commit,Modified Files
284edf80c62a2d1833f0ce256472db693085289d,x3: grinding: grind only after stop init.,['4dca4a17cb2652836f0f1421ea54f784fe7a85c8'],N,['experimental\\NostalgiaForInfinityX3.py']
a98a851ddd24598f38fee6080b5fe1e104d33e0e,x3: grinding: stops to -8%.,['283e8e5e28bb47a8fa48d8baf921ab094f578744'],N,['experimental\\NostalgiaForInfinityX3.py']
76365dade594791d481307632ca9f2b5c3a95733,x3: grinding: use current stake profit for stop init.,['a98a851ddd24598f38fee6080b5fe1e104d33e0e'],N,['experimental\\NostalgiaForInfinityX3.py']
cb78030043217cc271f50f12a599d1d6dcf4863f,x3: grinding: allow grind stops for old trades but new grinds.,['da29f839ee55f2a5e89c279b68f0795e11166b8a'],N,['experimental\\NostalgiaForInfinityX3.py']
7fa863a9a4cd98b0fd1edcffb83747581b0b0865,x3: fix for earlier than python 3.9 compatibility.,['3aab93a25757883b60f568c1dd8a00bfb1fec9af'],N,['NostalgiaForInfinityX3.py']
a42b72a8e8a04f90c36d2417f0e3fc11e5c5cd43,x3: fine tune stops.,['dcc4980199e62fe5dba81f69b1adcad580520c96'],N,['NostalgiaForInfinityX3.py']
b4227577cfc006b12d7453ede61a7eebd8da4541,x3: grinding: stop & profit thresholds config options.,['52d306aec65c410503fab9aa68203f1c051831d8'],N,['NostalgiaForInfinityX3.py']
7fb98992755a37081586ee88c26ced3163fc6bc7,x3: grinding: fine tune the stops.,['3a8ccc35d1254777292b6766ab7710f87a1dfb66'],N,['NostalgiaForInfinityX3.py']
6630ede0219584626ba671707d0624cf2a3b34b7,merge branch 'hunmar-patch-1',"['40a9c5845a7be5abe50df9fcadf39da7b2f9a15a', '0908f2e8517b23bba8196d44480de3af2aecb31f']",Y,[]
40963898d8a4e9277511ff0ca05d4bc805859134,x3: grinding: fine tune the grind stops.,['a0fe7178681f2f7822e3ce071be94e3cae0fa829'],N,['NostalgiaForInfinityX3.py']
904f28c7de05cef2503cab25bf6dcff6d54af024,x3: grinding: sell the remaining after grind init stop partial.,['bd1016e10b08571979856e2e514ec550e2ad4065'],N,['NostalgiaForInfinityX3.py']
a9249dbf1172140a850b1cf2921c5e821b4b4d31,x3: grinding: sell remaining on partial init stop: check if it was normal exit.,['06f345aeb48567a09fd92f356840cb92d5e6c803'],N,['NostalgiaForInfinityX3.py']
10a168d19c71445c77b86a8f272e52690c3210c1,x3: grinding: fine tune the stop thresholds.,['4edb3519529dfe373e8141d2582c93e959df3c09'],N,['NostalgiaForInfinityX3.py']
e83e82d1a68fa7dd3e0ce4ef8218a9d8000060f2,"update ci-requirements.txt  pygithub==1.58.2  version is needed, the new version needs to change function auth method  https://pygithub.readthedocs.io/en/stable/changes.html#stable-versions",['c1766f33804b223f2f53958142aa8a9af24f9cc4'],N,['tests\\ci-requirements.txt']
cf67bef3567c18827ecd4b4a2536f4f9a618f0aa,merge branch 'tolgakaratas-patch-5',"['b48df541c2c30a5d05ff05d7d7582ffcabbf8133', '42d26885ee75481739f25a29b1c3da3b73998ea0']",Y,[]
355bed6f5418a0c339cb0717b6a9f333f1d5b5b4,"some fixups and improvements  new file:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh added data downloader from digituccar historicaldatafortradebacktest repo https://github.com/digituccar/historicaldatafortradebacktest.git  modified:   .github/workflows/tests.yml added new time periods and selective trading mode (futures and spot)  modified:   .gitignore added /user_data please check for your own configurations if necessary  deleted:    .gitmodules not needed  modified:   .pre-commit-config.yaml updated versions  modified:   readme.md updated data downloading instructions  modified:   configs/exampleconfig-rebuy.json     ""position_adjustment_enable"": true, added  modified:   docker-compose.yml   added      - ""./user_data/data:/testing/user_data/data"" for gitlab testing  modified:   docker/dockerfile.custom   added git-lfs support for testing in gitlab-ci  modified:   tests/backtests/helpers.py modified:   tests/backtests/test_winrate_and_drawdown.py modified:   tests/ci-requirements.txt modified:   tests/requirements.txt modified:   .github/workflows/scripts/comment-ci-results.py  modified:   tests/unit/conftest.py   added nfix3 for testing  new file:   tools/download-necessary-exchange-market-data-for-backtests.sh  modified:   user_data/strategies/nostalgiaforinfinitynext.py modified:   user_data/strategies/nostalgiaforinfinitynextgen.py   updated file links to legacy",['f1f0d3f21bda0ca43ac0161151ff0a7508cd60db'],N,"['.github\\workflows\\scripts\\comment-ci-results.py', '.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh', '.github\\workflows\\tests.yml', '.gitignore', '.gitmodules', '.pre-commit-config.yaml', 'README.md', 'configs\\exampleconfig-rebuy.json', 'configs\\exampleconfig.json', 'docker-compose.yml', 'docker\\Dockerfile.custom', 'tests\\backtests\\helpers.py', 'tests\\backtests\\test_winrate_and_drawdown.py', 'tests\\ci-requirements.txt', 'tests\\requirements.txt', 'tests\\unit\\conftest.py', 'tools\\download-necessary-exchange-market-data-for-backtests.sh', 'user_data\\strategies\\NostalgiaForInfinityNext.py', 'user_data\\strategies\\NostalgiaForInfinityNextGen.py']"
a66f899bf30022a113119d6971bf8e1adf57ec3e,x3: fix typo.,['8a2c91e099044abd69c50b76dedcce9ccb19da49'],N,['NostalgiaForInfinityX3.py']
078bc301db8d1cd6531b9fae751e7adda4d1755a,merge branch 'iterativv:main' into patch-and-improve,"['4b9c25ceb804f154ae3553ee083f79caf1ce3ebc', 'eb02c3702c8e757db4ea4abb7191201fbbfa25b4']",Y,[]
65ae3ca9ac0c7f035b92583de78f63cb5a011bc7,user_data/data controls added modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh,['078bc301db8d1cd6531b9fae751e7adda4d1755a'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
d0a7b6e3e3ad66049c95ac72d56fca204d776f08,changes to be committed: deleted:    user_data/data changes not staged for commit: modified:   .gitignore,['65ae3ca9ac0c7f035b92583de78f63cb5a011bc7'],N,['user_data\\data']
bd77ac444ef046dcd47af9a3e453c10c6fc4001e,merge branch 'iterativv:main' into patch-and-improve,"['1e3fd548c18149a6cda4ca3410e61af53c7d0d78', 'eddd6b83140bf5aad50719e9ae10dbee5ad91906']",Y,[]
63e382f907492138d7061be6574edf9c7e36c033,merge branch 'iterativv:main' into patch-and-improve,"['bd77ac444ef046dcd47af9a3e453c10c6fc4001e', 'cb8bbb6d85b96112b47e5d910a908f23ddb30b3e']",Y,[]
a29090ee8cfef1d9de625953fd5617625cdb3225,merge branch 'iterativv:main' into patch-and-improve,"['a5f164b875da372d85d2d4c40b8d187ef541a27a', '16f55f90f2aafba479187a88b8223dc366212eb9']",Y,[]
3f52401f1145fae13af5a117b23a7abc8eb89eba,merge branch 'iterativv:main' into patch-and-improve,"['ce9705a12c730521c27536f176acfa49988374c0', '81e1e6e3e42c51f89e51cea3330f5cc05ca631f9']",Y,[]
4e85edaad4291ea67f61d1206c58b501717ba2eb,download only necessary pairs data modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh,['2e5f0ce4dc2f0be21a1dbea9462c61e4e5d44531'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
282f925a5aa9326e62122e78e70606488f0394cc,download only necessary pairs data this will save tons of traffic and computing time 	modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh 	modified:   .github/workflows/tests.yml,['5053f66fa47d396951b1a8d7374c620b1398bfe8'],N,"['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh', '.github\\workflows\\tests.yml']"
0ef28e7e6eaaf88e3f8ee77157dc274a034be62f,download only necessary pairs by whitelist and blacklist 	modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh,['a533c3f8476addd3af1a9f7267596fb4cb882621'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
d72f072d834ff64e0d978f137fbaa845e726f19e,add to git sparse checkout by echo modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh,['0ef28e7e6eaaf88e3f8ee77157dc274a034be62f'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
3d41176a1da26a4aa4757e6122a6943b7ec2e769,fixed typo,['2f7f569056e5be488bd395af153df950489f9c39'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
a8dbea443024c36b509b26e756c6f33cde467dc2,fiex typo modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh,['69ef895b960cc1666b64c6af1cc96d8fdae90cd1'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
fb53601f8adf4ab4867642d2158563652b197569,folder name fixed,['a8dbea443024c36b509b26e756c6f33cde467dc2'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
4057bb43dd56fa9c1da521bfe7797d90df23a58f,/testing folder name fixed,['fb53601f8adf4ab4867642d2158563652b197569'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
c58fc689b56cca4ed58dfa81704d3e0599a76743,config folder path fixed,['4057bb43dd56fa9c1da521bfe7797d90df23a58f'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
07982571e642f195ad8159f025a53be668ca8725,fixed blacklist file name 	modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh,['c58fc689b56cca4ed58dfa81704d3e0599a76743'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
4b45eb0049422bae75c5655494cc45c047290189,sudo chown disabled modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh,['07982571e642f195ad8159f025a53be668ca8725'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
be2512bf7383c780672d4e5e6bd17106e99d185c,debug added,['de8c23718f25c845b47230f491dd6d22e2b40ee6'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
02fbeb0e8ecb640793b1a9c1aa26248e45b61364,trading_mode config files  	modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh 	modified:   configs/pairlist-static-binance-futures-usdt.json 	modified:   configs/pairlist-static-binance-spot-usdt.json 	modified:   configs/pairlist-static-kucoin-futures-usdt.json 	renamed:    configs/pairlists-futures.json -> configs/trading_mode-futures.json 	renamed:    configs/pairlists-spot.json -> configs/trading_mode-spot.json 	modified:   docker-compose.yml 	modified:   tests/backtests/helpers.py,['be2512bf7383c780672d4e5e6bd17106e99d185c'],N,"['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh', 'configs\\pairlist-static-binance-futures-usdt.json', 'configs\\pairlist-static-binance-spot-usdt.json', 'configs\\pairlist-static-kucoin-futures-usdt.json', 'configs\\trading_mode-futures.json', 'configs\\trading_mode-spot.json', 'docker-compose.yml', 'tests\\backtests\\helpers.py']"
b74de5951cca5f859a600a02958dc976e5b114e1,merge branch 'iterativv:main' into patch-and-improve,"['3a3eb6485e204f56905e53e83deefcc2a7dcec9f', '74a4080ef62a2f199bd44a8140289e3a71a168a9']",Y,[]
62b7b8261a933605a3096a8e5c24182592c163bd,merge branch 'digituccar-patch-and-improve',"['ba7a8e4a00a2fa80a51d8565e1b23bfdc66ee332', 'b74de5951cca5f859a600a02958dc976e5b114e1']",Y,[]
55bba9014ba897af566257a4c37d2a33c2f65ed5,environment variable proxy set in ci workflow downloader 	modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh 	modified:   .github/workflows/tests.yml,['c3e1423f6b96a3ea447775c163e2efb49b4b86ca'],N,"['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh', '.github\\workflows\\tests.yml']"
7822a0451c21097a8d2cc4d5049572a0b3f412d4,env variable fixed 	new file:   .github/workflows/scripts/ci-proxy.env 	modified:   .github/workflows/tests.yml,['55bba9014ba897af566257a4c37d2a33c2f65ed5'],N,"['.github\\workflows\\scripts\\ci-proxy.env', '.github\\workflows\\tests.yml']"
12e6d44585135a8f4c327018ce1e96ef719463b8,--env-file parameter fixed in command line modified:   .github/workflows/tests.yml,['7822a0451c21097a8d2cc4d5049572a0b3f412d4'],N,['.github\\workflows\\tests.yml']
d4d344842b99de7c8c708c919c2f0a14bfb2cd70,typo fixed modified:   .github/workflows/tests.yml,['12e6d44585135a8f4c327018ce1e96ef719463b8'],N,['.github\\workflows\\tests.yml']
26c5bf5959b0a3bfc32b5934a6e7e981c7197e0f,docker-compose docker compose changed modified:   .github/workflows/tests.yml,['d4d344842b99de7c8c708c919c2f0a14bfb2cd70'],N,['.github\\workflows\\tests.yml']
8643d52891233ab2da2177682e1fbcf655a2f8c7,env typo fixed 	modified:   .github/workflows/tests.yml,['8c4120cec4517343faec5eb3d9bb6604ddf19964'],N,['.github\\workflows\\tests.yml']
fbbb714292878a31d142f94fa616d98997f0b83d,parameters fixed modified:   .github/workflows/tests.yml,['8643d52891233ab2da2177682e1fbcf655a2f8c7'],N,['.github\\workflows\\tests.yml']
0469e92cf0e581155234a715ee61805ad548b8ff,docker compose run parameter fixed modified:   .github/workflows/tests.yml,['fbbb714292878a31d142f94fa616d98997f0b83d'],N,['.github\\workflows\\tests.yml']
f4b24e05f84d1d6e21f362419d3bebd39ff8ebf3,binance spot fixed and release drafter activated 	modified:   .github/workflows/release-drafter.yml 	modified:   .github/workflows/tests.yml,['9be37c7d3692b6d13e57faf3d6a31791ff18082e'],N,"['.github\\workflows\\release-drafter.yml', '.github\\workflows\\tests.yml']"
2fc3bf774ef5414809f9532fcd6e5dba9611c9de,cleaning up 	modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh 	modified:   .github/workflows/tests.yml 	modified:   .gitignore 	modified:   configs/pairlist-static-binance-spot-usdt.json 	new file:   configs/pairlist-static-okx-futures-usdt.json 	new file:   configs/recommended_config.json,['f4b24e05f84d1d6e21f362419d3bebd39ff8ebf3'],N,"['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh', '.github\\workflows\\tests.yml', '.gitignore', 'configs\\pairlist-static-binance-spot-usdt.json', 'configs\\pairlist-static-okx-futures-usdt.json', 'configs\\recommended_config.json']"
45d5d6d0b361a27ff1b251e97a13eece2ad8c534,x3: fine tune the final stops.,['35921c37a6461b5c94d44759485642194af6c0e1'],N,['NostalgiaForInfinityX3.py']
1c6f2054d5c68c843eba1087746644dd9eb1c187,x3: fine tune the final stops.,['eb71ae02fc00ea5b1f361de13f592233d81979d3'],N,['NostalgiaForInfinityX3.py']
3f80926a37ba708755a4f223859eb6a14970f24e,merge branch 'mandark-droid-nfix3private',"['45d5d6d0b361a27ff1b251e97a13eece2ad8c534', '1c6f2054d5c68c843eba1087746644dd9eb1c187']",Y,[]
bfbb1fea8b372e554a27c4837ae7f4d187a24019,ci workflow download only necessary pairs parsing by jq 	modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh 	modified:   configs/pairlist-static-binance-futures-usdt.json 	modified:   configs/pairlist-static-binance-spot-usdt.json 	modified:   configs/pairlist-static-kucoin-futures-usdt.json 	modified:   configs/pairlist-static-kucoin-spot-usdt.json 	modified:   configs/pairlist-static-okx-futures-usdt.json,['3f80926a37ba708755a4f223859eb6a14970f24e'],N,"['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh', 'configs\\pairlist-static-binance-futures-usdt.json', 'configs\\pairlist-static-binance-spot-usdt.json', 'configs\\pairlist-static-kucoin-futures-usdt.json', 'configs\\pairlist-static-kucoin-spot-usdt.json', 'configs\\pairlist-static-okx-futures-usdt.json']"
2ca9920ea8d6c8935eea3d2a3c3c6ffa15aeb0e5,fixed coin pair name for download modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh,['def39bdbc75be89eaf4725b25d133f2736dda3e1'],N,['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh']
0bf2ef72b6357e7c520ff77618e2ec28ebe49181,renamed configs configs/pairlist-static- -> configs/pairlist-backtest-static- 	modified:   .github/workflows/scripts/download-necessary-exchange-market-data-for-backtests.sh 	renamed:    configs/pairlist-static-binance-futures-usdt.json -> configs/pairlist-backtest-static-binance-futures-usdt.json 	renamed:    configs/pairlist-static-binance-spot-usdt.json -> configs/pairlist-backtest-static-binance-spot-usdt.json 	renamed:    configs/pairlist-static-kucoin-futures-usdt.json -> configs/pairlist-backtest-static-kucoin-futures-usdt.json 	renamed:    configs/pairlist-static-kucoin-spot-usdt.json -> configs/pairlist-backtest-static-kucoin-spot-usdt.json 	renamed:    configs/pairlist-static-okx-futures-usdt.json -> configs/pairlist-backtest-static-okx-futures-usdt.json 	modified:   docker-compose.yml 	modified:   tests/backtests/helpers.py,['683992e7be53be5527784e09c8eb88717f93ef2a'],N,"['.github\\workflows\\scripts\\download-necessary-exchange-market-data-for-backtests.sh', 'configs\\pairlist-backtest-static-binance-futures-usdt.json', 'configs\\pairlist-backtest-static-binance-spot-usdt.json', 'configs\\pairlist-backtest-static-kucoin-futures-usdt.json', 'configs\\pairlist-backtest-static-kucoin-spot-usdt.json', 'configs\\pairlist-backtest-static-okx-futures-usdt.json', 'docker-compose.yml', 'tests\\backtests\\helpers.py']"
9b30aad200a49867693895786095ceb2095b8b73,okx fixed backtest reporting modified:   .github/workflows/tests.yml,['d848533f8a4c933b5988f419b9f5062bf980f0d4'],N,['.github\\workflows\\tests.yml']
e7cb0122937ee849bf46cf4723a4631e96a8d845,okx spot config fixed 	modified:   configs/pairlist-backtest-static-okx-spot-usdt.json,['7683e99c124af7f5c90286b154f653eda5aac112'],N,['configs\\pairlist-backtest-static-okx-spot-usdt.json']
a1741db5078af78f0672005c1c8a68901fc532a4,okx spot config typo fixed modified:   configs/pairlist-backtest-static-okx-spot-usdt.json,['e7cb0122937ee849bf46cf4723a4631e96a8d845'],N,['configs\\pairlist-backtest-static-okx-spot-usdt.json']
268271d6e2aed713e6bcd653fd31ff35df4906c2,x3: fine tune the init stop.,['1106c260b1488a0e679b7c509c0a39de7fbd15af'],N,['NostalgiaForInfinityX3.py']
c403be64599abbf8f413105e32711f47485cae5f,improved testing  	okx tests disabled   modified:   .github/workflows/tests.yml    not necessary  	deleted:    .github/workflows/update_strat.yml 	modified:   configs/pairlist-backtest-static-binance-spot-usdt.json 	modified:   configs/pairlist-backtest-static-kucoin-spot-usdt.json    added yearly available pairlist for yearly backtests for huntin badbuys    modified:   docker-compose.yml    new file:   manual-testing.env 	new file:   tests/backtests/pairs-available-binance-futures-usdt-2021.json 	new file:   tests/backtests/pairs-available-binance-futures-usdt-2022.json 	new file:   tests/backtests/pairs-available-binance-futures-usdt-2023.json 	new file:   tests/backtests/pairs-available-binance-spot-usdt-2021.json 	new file:   tests/backtests/pairs-available-binance-spot-usdt-2022.json 	new file:   tests/backtests/pairs-available-binance-spot-usdt-2023.json 	new file:   tests/backtests/pairs-available-kucoin-spot-usdt-2021.json 	new file:   tests/backtests/pairs-available-kucoin-spot-usdt-2022.json 	new file:   tests/backtests/pairs-available-kucoin-spot-usdt-2023.json    now we are using symlinks 	typechange: user_data/strategies/nostalgiaforinfinityx.py 	typechange: user_data/strategies/nostalgiaforinfinityx2.py 	typechange: user_data/strategies/nostalgiaforinfinityx3.py 	new file:   user_data/strategies/nostalgiaforinfinityx4.py,['42c46b430658f0e2ff8f4c14e56d112fb14461c6'],N,"['.github\\workflows\\tests.yml', '.github\\workflows\\update_strat.yml', 'configs\\pairlist-backtest-static-binance-spot-usdt.json', 'configs\\pairlist-backtest-static-kucoin-spot-usdt.json', 'docker-compose.yml', 'manual-testing.env', 'tests\\backtests\\pairs-available-binance-futures-usdt-2021.json', 'tests\\backtests\\pairs-available-binance-futures-usdt-2022.json', 'tests\\backtests\\pairs-available-binance-futures-usdt-2023.json', 'tests\\backtests\\pairs-available-binance-spot-usdt-2021.json', 'tests\\backtests\\pairs-available-binance-spot-usdt-2022.json', 'tests\\backtests\\pairs-available-binance-spot-usdt-2023.json', 'tests\\backtests\\pairs-available-kucoin-spot-usdt-2021.json', 'tests\\backtests\\pairs-available-kucoin-spot-usdt-2022.json', 'tests\\backtests\\pairs-available-kucoin-spot-usdt-2023.json', 'user_data\\strategies\\NostalgiaForInfinityX.py', 'user_data\\strategies\\NostalgiaForInfinityX.py', 'user_data\\strategies\\NostalgiaForInfinityX2.py', 'user_data\\strategies\\NostalgiaForInfinityX2.py', 'user_data\\strategies\\NostalgiaForInfinityX3.py', 'user_data\\strategies\\NostalgiaForInfinityX3.py', 'user_data\\strategies\\NostalgiaForInfinityX4.py']"
72836a30890966740c4b7d519dc1293eb0e9e7cb,small fixes 	modified:   configs/pairlist-backtest-static-kucoin-spot-usdt.json 	modified:   docker-compose.yml,['c403be64599abbf8f413105e32711f47485cae5f'],N,"['configs\\pairlist-backtest-static-kucoin-spot-usdt.json', 'docker-compose.yml']"
424aff1bf6e9695d0547f4805eba1e0744d24953,added 1m timeframe for backtesting download necessary data modified:   tools/download-necessary-exchange-market-data-for-backtests.sh,['cc62ce71723e2beb531fb6801e4619e1d3931dbd'],N,['tools\\download-necessary-exchange-market-data-for-backtests.sh']
ac5791510288cfa2449eb4a49a2086487ab0bd0f,x3: grinding: mode 1: grind stops based on first buy.,['d192bf7cf3183645d9b57d8393ec24e774a47bc8'],N,['NostalgiaForInfinityX3.py']
1db411723a5c3045154bee46b92753693d9c4e23,x3: grinding: fine tune the init stop.,['297bdbd6533124af453cacc2c1a5822390815a8b'],N,['NostalgiaForInfinityX3.py']
7aa2e7cfec1ab07d39843d3ea389527b28269cbc,x4: grinding: mode 1: fine tune the stops.,['989b5317d5f17e23704177b928f8ddfa92360f66'],N,['NostalgiaForInfinityX4.py']
1b19f02ff06c90bc0ef8fa6c40db6b269b17530f,docker compose strategy name parameter fixed 	modified:   docker-compose.yml,['440191417c39603cf2d202721404dba592d669c6'],N,['docker-compose.yml']
23ae2cf29ee84a993f0962cd290ee5aa05bf7fd2,x3: futures: final stop at -7%.,['be76bd6a1d96450d6ad33ee5a7da1947b337bb99'],N,['NostalgiaForInfinityX3.py']
064805db4ec2f4b9096d6c11a6efa63e624dee1c,x4: futures: final stop at -7%.,['23ae2cf29ee84a993f0962cd290ee5aa05bf7fd2'],N,['NostalgiaForInfinityX4.py']
d6e0944360f2bb100117c227a26360b050d8a34c,x4: fix typo.,['ea7b3e4c421db6b42d40d14c7afcf93a1533bbf0'],N,['NostalgiaForInfinityX4.py']
3dfc7b07451b1ad65b78e11bf6fbd6c9a8b3c996,x4: fix typo.,['02bcf7a75ab4c77a194f7ffbcdf725f94d09c09d'],N,['NostalgiaForInfinityX4.py']
ecd483c4a9171fc758586c42d725e36667994f93,modified:   tests/backtests/backtesting-all.sh beautified with ascii art  changed running order first it runs with exampleconfig.json tests/backtests/backtesting-all-years-all-pairs.sh  than after finishing standart tests it will run in hunt for bad entry signals tests/backtests/backtesting-for-hunting-bad-buys.sh,['3eadb2a5cde40192e40143710b6b154271d6b221'],N,['tests\\backtests\\backtesting-all.sh']
f59008105b1800670b0d057fb45c434128c4da5f,merge branch 'deep145757-patch-1',"['19376d7b8239063f652ba35846f796b052548e19', '4860ed04852e09780179e5e68e60160e44954538']",Y,[]
4c62e2bc1b212736d16ef6ed185f1d0e6f63f387,fixed typo in pairlist gateio spot 2022 list modified:   tests/backtests/pairs-available-gateio-spot-usdt-2022.json,['c8e044be6979857eb3d96deda6d0ae485959ac00'],N,['tests\\backtests\\pairs-available-gateio-spot-usdt-2022.json']
b93912644e685945d33fbbd93820c67c71f4ae56,x3: add variables for stops.,['de0f7ee47bf6ba6b99e28203689310223f7e3a64'],N,['NostalgiaForInfinityX3.py']
8eca41501b3a0a2ed7339eec3f9d22f8a7f68232,x4: add variables for stops.,['b93912644e685945d33fbbd93820c67c71f4ae56'],N,['NostalgiaForInfinityX4.py']
319e4c07cdb1df0a9f9fc22a409ff9fac2705088,x3: fine tune the stops for futures.,['f0a15e39e9b3a2feffeeb072f921ccb8a4a07c58'],N,['NostalgiaForInfinityX3.py']
e8c6914eeea5295ea49eaefc7f29c2448232d9ff,x4: fine tune the stops for futures.,['319e4c07cdb1df0a9f9fc22a409ff9fac2705088'],N,['NostalgiaForInfinityX4.py']
f7962d2645eec541856236065c7364d12a188a23,gh ci: fix env variable.,['110ac406850faa3e71996cc01731a043f6411515'],N,['.github\\workflows\\scripts\\ci-proxy.env']
79c95011a77eca07253de8096a2ec86d80b0e692,gh ci: fix ratelimit env variable.,['f7962d2645eec541856236065c7364d12a188a23'],N,"['.github\\workflows\\scripts\\ci-proxy.env', '.github\\workflows\\tests.yml']"
6b33579d588be475ec69478eb8c19f9c08cd7805,x3: fine tune stops for rapid mode.,['79c95011a77eca07253de8096a2ec86d80b0e692'],N,['NostalgiaForInfinityX3.py']
f14ff0a8fafa57f13a7dab3c69341a1a398bf485,x4: fine tune stops for rapid mode.,['6b33579d588be475ec69478eb8c19f9c08cd7805'],N,['NostalgiaForInfinityX4.py']
77fa6cb382c1288dd05773fe9d7b3a861de16989,x3: fine tune stops for rapid mode.,['f14ff0a8fafa57f13a7dab3c69341a1a398bf485'],N,['NostalgiaForInfinityX3.py']
845e0bbe0e3d98feb457d698406cb5c27bda3be1,x4: fine tune stops for rapid mode.,['77fa6cb382c1288dd05773fe9d7b3a861de16989'],N,['NostalgiaForInfinityX4.py']
7f6b466fbfc8ca2790a95333b4761a608ad7339e,x4: fine tune the stops for rebuy mode.,['5f01391e61dffa0a34593d70297323160ffcffc1'],N,['NostalgiaForInfinityX4.py']
e6f1d67b5cf3bf52b07e474dbb6e77ce8b6d4734,x3: futures: leverage aware stops.,['7f6b466fbfc8ca2790a95333b4761a608ad7339e'],N,['NostalgiaForInfinityX3.py']
153bb7481a4e1ea4418477ed27669c5f88d7e138,x4: futures: leverage aware stops.,['e6f1d67b5cf3bf52b07e474dbb6e77ce8b6d4734'],N,['NostalgiaForInfinityX4.py']
04783e4e4b12afb768363884d468a0dcd5eda60f,fix #347,['be3818fa0cd3f9a53d20166d9c51534c02dbbf74'],N,['NostalgiaForInfinityX3.py']
d8bc4bb291337a2e1e2b49e976bb19291869f091,merge branch 'hunmar-patch-2',"['dfd92c7dddfc29ebd8ed9fa7340cd747fb205d5f', 'abe6948a285539b0abf6825e8e16712a768b21c2']",Y,[]
e61c91e632500f8bab78052f0be1d4687f6e7abb,merge branch 'wiltodelta-patch-1',"['c868c0bc2cbdd9f9b4b05bed3cf1762bc2f4d2d9', '04b662ad7fb5d595cab927a1b57b7eda66aa64ca']",Y,[]
97d151df96eb66c45b4f39bb3adb4f43992c68a8,x3: fine tune stops.,['9840a051cffe7e91be83827cd73ccdade376e709'],N,['NostalgiaForInfinityX3.py']
e61da020e99af706e47942f5ee6745312620945f,x4: fine tune stops.,['97d151df96eb66c45b4f39bb3adb4f43992c68a8'],N,['NostalgiaForInfinityX4.py']
30aa010b6da28f826679a708deef0a245f9dbc8e,x3: grinding: mode 2: fine tune init stops for spot.,['fc975679074a063f11bc91013788d9e6ce1e951b'],N,['NostalgiaForInfinityX3.py']
60aed628b93fcc0774633c9e38cdbd7ab2816c7b,x4: grinding: mode 2: fine tune init stops for spot.,['30aa010b6da28f826679a708deef0a245f9dbc8e'],N,['NostalgiaForInfinityX4.py']
66e0548bdef59eda254e949aaa72c0ae29d0e238,x3: grinding: mode 2: fine tune the spot init stop.,['700dff22260322b67f404ac96e1d868f22a1e7b5'],N,['NostalgiaForInfinityX3.py']
fa5d51ccb76e914e4c4a1320035d237510374ad9,x4: grinding: mode 2: fine tune the spot init stop.,['66e0548bdef59eda254e949aaa72c0ae29d0e238'],N,['NostalgiaForInfinityX4.py']
